Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719704545,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704546,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704547,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704548,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704549,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704550,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704551,5000,,Aggregated,0.0,0.0,1700.0,3800.0,7700.0,10000.0,16000.0,38000.0,63000.0,64000.0,64000.0,64000.0,64000.0,255,3,1700.0,7398.5715615853,109.10654196050018,63780.72574996622,27.341176470588238
1719704552,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704553,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704554,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704555,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704556,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704557,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704558,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704559,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704560,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704561,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704562,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704563,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704564,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704565,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704566,5000,,Aggregated,1.6,0.0,1700.0,4200.0,7700.0,11000.0,16000.0,39000.0,64000.0,70000.0,70000.0,70000.0,70000.0,258,6,1700.0,8126.930027113155,109.10654196050018,70040.70004198002,27.023255813953487
1719704567,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704568,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704569,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704570,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704571,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704572,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704573,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704574,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704575,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704576,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704577,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704578,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704579,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704580,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704581,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704582,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704583,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
